# tax_string	16S rRNA count
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Sejongia; s__	1.86928165404131
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__	2.32318159614067
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__maritimum	2.32318159614067
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter; s__	2.89919852375782
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Wautersiella; s__	5
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Wautersiella; s__falsenii	3.88702720269352
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__	1.42910512895114
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__thalassocola	1.42910512895114
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zhouia; s__	3
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zhouia; s__amylolytica	2.87602561747525
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zobellia; s__	3.16215488017073
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zunongwangia; s__profunda	3
k__Bacteria; p__Bacteroidetes; c__SB-5; o__; f__; g__; s__	2.67531210417788
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	2.88399377412053
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Amoebophilaceae; g__; s__	1.63765292995042
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Amoebophilaceae; g__Candidatus Amoebophilus; s__	1
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Amoebophilaceae; g__Candidatus Cardinium; s__	1.53438984402279
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Amoebophilaceae; g__SC3-56; s__	1.41415429474355
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Amoebophilaceae; g__SGUS912; s__	1.23267484536314
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Amoebophilaceae; g__Ucs1325; s__	1.79313882507256
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Balneolaceae; g__; s__	3.01709306731267
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Balneolaceae; g__Balneola; s__	2
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Balneolaceae; g__Balneola; s__alkaliphila	4
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Balneolaceae; g__KSA1; s__	2.73594069252249
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__; s__	3.56457492497345
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Chitinophaga; s__	6
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Chitinophaga; s__arvensicola	5.28992872637982
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Flavisolibacter; s__	3.46637418995214
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Niabella; s__	3
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Niastella; s__	3
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Sediminibacterium; s__	3.35326517473348
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Segetibacter; s__	2
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Cyclobacteriaceae; g__; s__	2.76190476190476
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Ekhidnaceae; g__; s__	2.1979335313777
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Ekhidnaceae; g__Ekhidna; s__	2.16762378072373
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Ekhidnaceae; g__Fulvivirga; s__	2.16762378072373
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Ekhidnaceae; g__JTB248; s__	2.16762378072373
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Ekhidnaceae; g__NAC60-3; s__	2.67531210417788
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Ekhidnaceae; g__Roseivirga; s__	2.16762378072373
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flammeovirgaceae; g__; s__	2.66666666666667
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flammeovirgaceae; g__A4; s__	2.57409559217194
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flammeovirgaceae; g__Flammeovirga; s__	2.11523281783233
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flammeovirgaceae; g__Flexithrix; s__dorotheae	2
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flammeovirgaceae; g__Persicobacter; s__	2.15645760821
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flammeovirgaceae; g__Persicobacter; s__diffluens	2.15645760821
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flammeovirgaceae; g__Rapidithrix; s__	2.08099246353826
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flammeovirgaceae; g__Rapidithrix; s__thailandica	2.08099246353826
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__; s__	2.81818181818182
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Adhaeribacter; s__	1.03917183847824
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Arcicella; s__	2.67332208828249
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Dyadobacter; s__	4
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Emticicia; s__	2
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Flectobacillus; s__	2.67332208828249
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Hymenobacter; s__	1
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Microscilla; s__	4
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Pontibacter; s__	1.1890459602246
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Pontibacter; s__korlensis	1
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Runella; s__	2
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Spirosoma; s__	2
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Flexibacteraceae; g__Thermonema; s__	2.11353979483286
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Rhodothermaceae; g__; s__	1.34144777056939
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Rhodothermaceae; g__Rhodothermus; s__	1
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Rhodothermaceae; g__Salinibacter; s__	1
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Rhodothermaceae; g__Salisaeta; s__	1
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Saprospiraceae; g__; s__	2.16363827274656
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Saprospiraceae; g__Aureispira; s__	3
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Saprospiraceae; g__Haliscomenobacter; s__	2
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Saprospiraceae; g__Lewinella; s__	1.5703365351269
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Saprospiraceae; g__Lewinella; s__cohaerens	2
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Saprospiraceae; g__Lewinella; s__persicus	1
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__	4
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Olivibacter; s__	2.87977178519759
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Parapedobacter; s__	3.35658250119755
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__	3
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__cryoconitis	3.03550448325321
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__	1
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__faecium	1.69104759687882
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__mizutaii	1.78080302765874
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__multivorum	1.69104759687883
k__Bacteria; p__Bacteroidetes; c__VC2_1_Bac22; o__; f__; g__; s__	2.57409559217194
k__Bacteria; p__CD12; c__; o__; f__; g__; s__	2.10912310922624
k__Bacteria; p__Caldiserica; c__; o__; f__; g__; s__	2.008550119417
k__Bacteria; p__Caldiserica; c__Caldisericia; o__Caldisericales; f__; g__; s__	1.21149887581334
k__Bacteria; p__Caldiserica; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__; s__	1.11705309459013
k__Bacteria; p__Caldiserica; c__Caldisericia; o__Caldisericales; f__Caldisericaceae; g__Caldisericum; s__	1
k__Bacteria; p__Caldiserica; c__OP5; o__LF045; f__; g__; s__	1.6469478634822
k__Bacteria; p__Caldiserica; c__OP5; o__WCHB1-02; f__; g__; s__	1.6469478634822
k__Bacteria; p__Caldiserica; c__OP5; o__WCHB1-02; f__SHBZ1169; g__; s__	1.6469478634822
k__Bacteria; p__Caldiserica; c__TTA-B1; o__; f__; g__; s__	1.57390443729924
k__Bacteria; p__Caldiserica; c__WCHB1-03; o__; f__; g__; s__	2.1175127795281
k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__; g__; s__	1.19614946870535
k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__BA059; g__; s__	1.25326626656005
k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__Caldithrixaceae; g__; s__	1.119426031878
k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__Caldithrixaceae; g__Caldithrix; s__	1
k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__Caldithrixaceae; g__LCP-26; s__	1.119426031878
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__; f__; g__; s__	1.86962119464831
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__; g__; s__	1.83637812588828
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Chlamydiaceae; g__; s__	1
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Chlamydiaceae; g__Chlamydia; s__	2.03406466512702
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Chlamydiaceae; g__Chlamydophila; s__	1
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__; s__	2.21509144707545
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__	3
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Parachlamydia; s__acanthamoebae	2
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae; g__Candidatus Rhabdochlamydia; s__	1.46836968975753
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Simkaniaceae; g__; s__	1
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Waddliaceae; g__; s__	1.8989964279455
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Waddliaceae; g__Waddlia; s__	1.93672301980175
k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Waddliaceae; g__Waddlia; s__chondrophila	2
k__Bacteria; p__Chlorobi; c__; o__; f__; g__; s__	1.31329837223048
k__Bacteria; p__Chlorobi; c__BSV26; o__; f__; g__; s__	1.23664822990418
k__Bacteria; p__Chlorobi; c__BSV26; o__A89; f__; g__; s__	1.23664822990418
k__Bacteria; p__Chlorobi; c__BSV26; o__BSN164; f__; g__; s__	1.23664822990418
k__Bacteria; p__Chlorobi; c__BSV26; o__C20; f__; g__; s__	1.23664822990418
k__Bacteria; p__Chlorobi; c__BSV26; o__PK329; f__; g__; s__	1.23664822990418
k__Bacteria; p__Chlorobi; c__BSV26; o__VC38; f__; g__; s__	1.23664822990418
k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__; s__	2.03846153846154
k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Chlorobaculum; s__	2
k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Chlorobaculum; s__parvum	2
k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Chlorobium; s__	1.05389898944396
k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Chlorobium; s__phaeovibrioides	1
k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Pelodictyon; s__	1.98240568496419
k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Pelodictyon; s__luteolum	2
k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Prosthecochloris; s__	1.70588235294118
k__Bacteria; p__Chlorobi; c__Chlorobia; o__[Chloroherpetales]; f__SM1B02; g__; s__	1.22117760263961
k__Bacteria; p__Chlorobi; c__Chlorobia; o__[Chloroherpetales]; f__[Chloroherpetaceae]; g__Chloroherpeton; s__	1.15834659854771
k__Bacteria; p__Chlorobi; c__Chlorobia; o__[Chloroherpetales]; f__[Chloroherpetaceae]; g__Chloroherpeton; s__thalassium	1
k__Bacteria; p__Chlorobi; c__Ignavibacteria; o__Ignavibacteriales; f__; g__; s__	1
k__Bacteria; p__Chlorobi; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__; s__	1.02813235162878
k__Bacteria; p__Chlorobi; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__Ignavibacterium; s__	1
k__Bacteria; p__Chlorobi; c__Ignavibacteria; o__Ignavibacteriales; f__lheB3-7; g__; s__	1.08845102646492
k__Bacteria; p__Chlorobi; c__Ignavibacteria; o__SM1H02; f__; g__; s__	1.19340164574859
k__Bacteria; p__Chlorobi; c__OPB56; o__; f__; g__; s__	1.28144786818691
k__Bacteria; p__Chlorobi; c__SJA-28; o__; f__; g__; s__	1.25092438130361
k__Bacteria; p__Chloroflexi; c__; o__; f__; g__; s__	2.88235693835189
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__; f__; g__; s__	2.63045187032529
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__A31; f__; g__; s__	2.74983097778282
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__A31; f__S47; g__; s__	2.74983097778282
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__; g__; s__	2.3588406654524
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__; s__	2.29547620216298
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__Anaerolinea; s__	2
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__Bellilinea; s__	2.28788042068891
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__C1_B004; s__	2.3193967059583
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__Longilinea; s__	2.29842185126565
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__SHD-14; s__	2.28788042068891
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__SHD-231; s__	2.27725258494351
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__T78; s__	2.29876747194029
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__WCHB1-05; s__	2.29876747194029
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__CFB-26; f__; g__; s__	2.57001321277133
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__; g__; s__	2.46104683153472
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__	2.19482691406758
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Caldilinea; s__	2
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__; g__; s__	2.56655869091533
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__	2.42183003340683
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__H39; f__; g__; s__	2.47974309770241
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__MSB-1E9; f__; g__; s__	2.56655869091535
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__O4D2Z37; f__; g__; s__	2.6084651977163
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__OPB11; f__; g__; s__	2.58520060605407
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__S0208; f__; g__; s__	2.61345509620651
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SB-34; f__; g__; s__	2.46384454666864
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__; g__; s__	2.57001321277133
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	2.57001321277132
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SHA-31; g__; s__	2.57001321277132
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SJA-101; g__; s__	2.57001321277133
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__	2.57001321277133
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__	2.60846519771631
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__; g__; s__	2.54958837520527
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__WCHB1-50; f__; g__; s__	2.58520060605412
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__c26; f__; g__; s__	2.68595192588198
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__	2.39770139005804
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__pLW-97; f__; g__; s__	2.57634407626629
k__Bacteria; p__Chloroflexi; c__Bljii12; o__; f__; g__; s__	3.0370928888661
k__Bacteria; p__Chloroflexi; c__Bljii12; o__AKYG885; f__5B-12; g__; s__	3.0370928888661
k__Bacteria; p__Chloroflexi; c__Bljii12; o__AKYG885; f__; g__; s__	3.0370928888661
k__Bacteria; p__Chloroflexi; c__Bljii12; o__AKYG885; f__Dolo_23; g__; s__	3.0370928888661
k__Bacteria; p__Chloroflexi; c__Bljii12; o__B07_WMSP1; f__; g__; s__	3.0370928888661
k__Bacteria; p__Chloroflexi; c__Bljii12; o__B07_WMSP1; f__FFCH4570; g__; s__	3.0370928888661
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__; f__; g__; s__	5
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__; g__; s__	2.22649664717024
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__Chloroflexaceae; g__; s__	2.39974673360596
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__Chloroflexaceae; g__Chloroflexus; s__	3
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__Chlorothrixaceae; g__; s__	2.22649664717024
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__Oscillochloridaceae; g__Oscillochloris; s__	1.79136436649451
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__Oscillochloridaceae; g__Oscillochloris; s__trichoides	1
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Roseiflexales; f__; g__; s__	2.37406353038453
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Roseiflexales; f__Kouleothrixaceae; g__; s__	2.38706165040086
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Roseiflexales; f__Kouleothrixaceae; g__Kouleothrix; s__	2.38706165040086
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Roseiflexales; f__Roseiflexaceae; g__; s__	2.22246250957269
k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Roseiflexales; f__Roseiflexaceae; g__Roseiflexus; s__	2
k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__	2.01320042771704
k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__	2.00144639191842
